"p","Psi","model","npar","AICc","DeltaAICc","weight","Neg2LnL"
"~effort","~mFlow + pctrun + pctBrBnk","p(~effort)Psi(~mFlow + pctrun + pctBrBnk)",6,371.069451374046,12.0872623042784,0.000496440577289781,358.42823
"~effort","~mFlow + pctrun","p(~effort)Psi(~mFlow + pctrun)",5,371.190955454545,12.208766384778,0.000467178659424901,360.73641
"~effort","~MEANT + mFlow + pctrun + pctBrBnk","p(~effort)Psi(~MEANT + mFlow + pctrun + pctBrBnk)",7,371.600258461538,12.6180693917711,0.000380718497133824,356.73872
"~effort","~MEANT + mFlow + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + mFlow + HAiFLS_for + Area_km2)",7,371.933918461538,12.9517293917711,0.000322218616812582,357.07238
"~effort","~MEANT + mFlow + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + mFlow + pctBrBnk + HAiFLS_for + Area_km2)",8,372.704739069767,13.72255,0.000219163920498174,355.58846
"~effort","~mFlow + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~mFlow + pctBrBnk + HAiFLS_for + Area_km2)",7,372.981138461538,13.9989493917711,0.000190875283608895,358.1196
"~effort","~MEANT + avdep + mFlow + pctrun + pctBrBnk","p(~effort)Psi(~MEANT + avdep + mFlow + pctrun + pctBrBnk)",8,372.994079069767,14.01189,0.000189644249353766,355.8778
"~effort","~mFlow + HAiFLS_for + Area_km2","p(~effort)Psi(~mFlow + HAiFLS_for + Area_km2)",6,373.063951374046,14.0817623042784,0.000183133206628312,360.42273
"~effort","~MEANT + avdep + mFlow + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + avdep + mFlow + HAiFLS_for + Area_km2)",8,373.368039069767,14.38585,0.000157302380784147,356.25176
"~effort","~MEANT + avdep + mFlow + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + avdep + mFlow + pctBrBnk + HAiFLS_for + Area_km2)",9,374.05877,15.0765809302326,0.000111364040610162,354.65252
"~effort","~avdep + mFlow + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~avdep + mFlow + pctBrBnk + HAiFLS_for + Area_km2)",8,374.440529069767,15.45834,9.201254673078e-05,357.32425
"~effort","~pctrun + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~pctrun + pctBrBnk + HAiFLS_for + Area_km2)",7,376.891628461538,17.9094393917711,2.70145402647329e-05,362.03009
"~effort","~MEANT + pctrun + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + pctrun + pctBrBnk + HAiFLS_for + Area_km2)",8,377.124849069767,18.14266,2.40411019128834e-05,360.00857
"~effort","~pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~pctBrBnk + HAiFLS_for + Area_km2)",6,378.676101374046,19.6939123042784,1.10688935689361e-05,366.03488
"~effort","~MEANT + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + pctBrBnk + HAiFLS_for + Area_km2)",7,378.724538461538,19.7423493917711,1.08040412005173e-05,363.863
"~effort","~MEANT + avdep + pctrun + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + avdep + pctrun + pctBrBnk + HAiFLS_for + Area_km2)",9,379.309,20.3268109302326,8.06625637132961e-06,359.90275
"~effort","~MEANT + pctrun + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + pctrun + HAiFLS_for + Area_km2)",7,379.674898461538,20.6927093917711,6.71766248395435e-06,364.81336
"~effort","~mFlow + HAiFLS_for","p(~effort)Psi(~mFlow + HAiFLS_for)",5,379.771885454545,20.789696384778,6.39967208842838e-06,369.31734
"~effort","~MEANT + pctrun + pctBrBnk + Area_km2","p(~effort)Psi(~MEANT + pctrun + pctBrBnk + Area_km2)",7,379.997628461539,21.0154393917711,5.71660586697901e-06,365.13609
"~effort","~MEANT + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + HAiFLS_for + Area_km2)",6,380.273751374046,21.2915623042784,4.9794218659351e-06,367.63253
