"newID","HUC_12","BRT","LND_CPUE","SRD_CPUE","Cottus_CPUE","avwid","pctfines","pctriffle","BrBank","MEANT","HAiFLS_alt","HAiFLS_for","pctSlope","avgT","avdep","mFlow","BRT_100m","adult_100m","mean_len","med_len","pctcbbl","SegLen","LND_ab","SRD_ab","Cottus_ab","Area_km2","effsec"
"YEL_5",70600010905,0,0,0,0,1.575,62.2222222222222,20.8333333333333,0.708333333333333,21.1086111111111,92.3815384,0,6.34250191993,18.6415868055556,0.135652173913043,0.139782608695652,0,0,0,0,17.7777777777778,168,0,0,0,1.44516003834,1237
"YEL_9",70600010901,0,0.444444444444444,45.3333333333333,0,5.74583333333333,29.1666666666667,50,0.875,20.6140277777778,94.8461838,1.7673345,5.17904477911,17.750494212963,0.233043478260869,0.246739130434783,0,0,0,0,66.6666666666667,450,2,204,0,0.729898588992,6684
"YEL_21",70600010901,0,0,0,0,1.40208333333333,43.5897435897436,25,1.08333333333333,18.8737731481481,30.7772827,67.9425278,0.913514400826,16.6641961805556,0.103333333333333,0.0523076923076923,0,0,0,0,35.8974358974359,150,0,0,0,1.87547622779,752
"YEL_24",70600010905,1,0,0,0,3.45416666666667,6.25,29.1666666666667,0.833333333333333,18.6837268518519,87.0407562,9.9703712,1.25144719387,16.0172494212963,0.23375,0.169791666666667,4.44444444444444,4.44444444444444,296.461538461538,311,66.6666666666667,270,0,0,0,6.97618309716,2670
"YEL_28",70600011002,1,0,0,0,4.46875,4.16666666666667,37.5,0.583333333333333,16.9754398148148,82.1075363,14.0129747,47.1642981283,14.8698634259259,0.21,0.282083333333333,37.6666666666667,23.6666666666667,189.035398230089,211,87.5,300,0,0,0,3.18653755318,2824
"YEL_37",70600010901,0,0,0,0,0.81875,73.9130434782609,4.16666666666667,0.625,16.9736111111111,97.5562057,0.2349563,3.18033157881,15.2212928240741,0.189166666666667,0.161666666666667,0,0,0,0,17.3913043478261,150,0,0,0,2.01959238495,1183
"YEL_42",70600010905,1,0,0,0,4.33541666666667,0,45.8333333333333,0.666666666666667,16.1628472222222,80.0296478,18.1296501,1.25655686193,14.7905277777778,0.168541666666667,0.39375,6.22222222222222,1.33333333333333,151.857142857143,77,75,450,0,0,0,8.86002082454,4644
"YEL_44",70600011002,0,0,14.1304347826087,0,1.81666666666667,56.0975609756098,8.33333333333333,0.625,18.2315046296296,94.245079,4.1289063,22.0660834605,16.3923460648148,0.271219512195122,0.13390243902439,0,0,0,0,17.0731707317073,276,0,39,0,12.9499138289,2331
"YEL_49",70600010905,1,11.6438356164384,0.228310502283105,0,4.475,0,43.4782608695652,0.875,22.5975462962963,87.3495483,8.8935728,2.51502340812,19.0030046296296,0.242916666666667,0.497708333333333,1.14155251141552,1.14155251141552,289,303,72.3404255319149,438,51,1,0,6.49866735699,4669
"YEL_50",70600010802,1,17.2222222222222,0.555555555555556,0,2.86458333333333,33.3333333333333,29.1666666666667,1.29166666666667,18.1644212962963,19.5451393,80.3038635,1.05496464848,15.7699137731481,0.240444444444444,0.195777777777778,1.11111111111111,0,88,88,40,180,31,1,0,5.70962927095,1910
"YEL_53",70600010901,0,0,0,0,1.07083333333333,50,20.8333333333333,0.916666666666667,18.2474768518519,95.8564377,0.0009706,13.6014780932,16.4255787037037,0.200833333333333,0.175,0,0,0,0,41.6666666666667,150,0,0,0,1.51424420528,1422
"YEL_54",70600010801,0,14,14.4444444444444,0,6.35416666666667,50,4.16666666666667,1.91666666666667,21.7840740740741,87.9351425,8.2976236,0.32644919225,19.2812181712963,0.415,0.382916666666667,0,0,0,0,12.5,450,63,65,0,12.2652371574,8099
"YEL_58",70600010801,1,3.11111111111111,0.444444444444444,0,6.86521739130435,72.9166666666667,16.6666666666667,3,22.1712268518519,75.0809097,21.3140755,2.09347921023,19.231197337963,0.341041666666667,0.289166666666667,0.888888888888889,0.888888888888889,340.75,351,20.8333333333333,450,14,2,0,11.9135198359,8798
"YEL_72",70600011002,1,0,0,0,2.425,13.953488372093,41.6666666666667,0.958333333333333,17.3987037037037,60.5271111,39.1107292,0.297905441059,15.2368478009259,0.148409090909091,0.245454545454545,11.1111111111111,1.66666666666667,95.3,72.5,76.7441860465116,180,0,0,0,1.60884169569,1208
"YEL_81",70600010905,1,0,0,0,3.73333333333333,17.0212765957447,20.8333333333333,0.916666666666667,19.6090740740741,95.8915939,0.3145927,52.4591323596,16.7385653935185,0.302127659574468,0.423191489361702,4.16666666666667,4.16666666666667,295.8125,307,59.5744680851064,384,0,0,0,13.2298939176,3199
"YEL_85",70600010903,0,0,4.81481481481481,0,3.18125,52.1739130434783,16.6666666666667,1.16666666666667,22.76,86.9431915,7.4326973,2.85845167164,19.0899137731481,0.309347826086957,0.224782608695652,0,0,0,0,30.4347826086957,270,0,13,0,9.10658526881,2933
"YEL_89",70600010901,0,0,0,0,1.15833333333333,37.5,33.3333333333333,0.0833333333333333,17.7875462962963,87.7385254,4.64e-05,0.545027628319,14.4191811342593,0.209583333333333,0.214583333333333,0,0,0,0,45.8333333333333,174,0,0,0,2.03906312991,968
"YEL_97b",70600010905,1,0,0,0,3.46666666666667,4.16666666666667,50,0.333333333333333,13.9122685185185,76.6585999,13.8561373,1.3341522854,12.7577881944444,0.188958333333333,0.374583333333333,96.1432506887052,19.8347107438017,96.5845272206304,69,75,363,0,0,0,10.2905916049,4441
"YEL_106",70600010801,0,0,0.716845878136201,0,3.03125,57.4468085106383,33.3333333333333,1.875,17.4660185185185,79.9727859,15.5419941,4.44268200176,15.5002679398148,0.162916666666667,0.162916666666667,0,0,0,0,36.1702127659575,279,0,2,0,4.26408492986,1996
"YEL_109",70600010903,0,0,0,0,1.85,79.1666666666667,8.33333333333333,1.5,15.1001157407407,93.7376175,0.2115441,3.01765344548,13.6021793981481,0.243333333333333,0.0975,0,0,0,0,14.5833333333333,201,0,0,0,1.51470173485,1391
"YEL_118",70600010801,0,1.44927536231884,0.966183574879227,0,3.54782608695652,51.1111111111111,37.5,1.54166666666667,18.9690740740741,81.4273682,17.2362919,0.903898151443,14.9940474537037,0.247826086956522,0.0982608695652174,0,0,0,0,28.8888888888889,207,3,2,0,8.00141551335,1984
"YEL_118b",70600010801,1,0.961538461538462,0,0,2.58333333333333,45.6521739130435,37.5,0.833333333333333,16.6810185185185,87.717453,11.4105396,3.32733442591,14.0297627314815,0.199166666666667,0.235416666666667,4.16666666666667,0.32051282051282,68.0769230769231,52,47.8260869565217,312,3,0,0,4.19627000935,2427
"YEL_121",70600010901,0,0,0,0,1.55625,34.4827586206897,37.5,1.08333333333333,18.4859722222222,91.6129227,1.9770584,1.07547550441,16.2466984953704,0.117241379310345,0.214827586206897,0,0,0,0,44.8275862068966,150,0,0,0,0.930192977411,1385
"YEL_125",70600010601,0,2.46913580246914,0,0,1.59375,82.9787234042553,20.8333333333333,0.916666666666667,23.9355787037037,84.4813538,8.0859833,0.314468,19.6995908408408,0.286666666666667,0.18375,0,0,0,0,8.51063829787234,162,4,0,0,3.2583324287,2498
"YEL_140",70600011002,1,0,0,0,2.84583333333333,17.0212765957447,37.5,1.95833333333333,16.4059027777778,48.7950325,49.5317574,0.784227040857,14.5377228009259,0.183333333333333,0.308541666666667,19.3333333333333,7,143.035714285714,84.5,65.9574468085106,300,0,0,0,5.69662381313,2077
"YEL_153",70600010901,0,0.222222222222222,16.2222222222222,0,4.8,12.7659574468085,41.6666666666667,0.75,20.4574768518519,94.9934464,1.710794,4.11247483455,17.8704224537037,0.381914893617021,0.233617021276596,0,0,0,0,70.2127659574468,450,1,73,0,9.89795803195,6812
"YEL_154",70600010601,0,9.55555555555556,0,0,3.42916666666667,25,20.8333333333333,1.45833333333333,22.5996759259259,82.4076309,13.6225748,0.684765322314,18.4915063657407,0.227111111111111,0.0675555555555556,0,0,0,0,47.7272727272727,450,43,0,0,14.2233823852,5049
"YEL_157",70600010901,0,0,0,0,2.47083333333333,36.9565217391304,45.8333333333333,1.5,15.4660648148148,94.6963882,2.9230087,1.86463935948,13.7439994212963,0.13531914893617,0.107021276595745,0,0,0,0,52.1739130434783,288,0,0,0,2.80920645061,1153
"YEL_165",70600010901,1,1.11111111111111,2.22222222222222,0,5.71458333333333,25,25,1.25,21.8503009259259,93.4417267,3.9886549,0.503282681676,18.8398854166667,0.352291666666667,0.266458333333333,3.77777777777778,3.77777777777778,356.470588235294,351,56.25,450,5,10,0,12.0572380632,9138
"YEL_168",70600011002,1,0,0,0,3.75,20,12.5,0.25,16.2077777777778,82.4850388,12.8519182,0.350989941905,14.4294091435185,0.308695652173913,0.181739130434783,20.4444444444444,15.7777777777778,217.89247311828,226,57.7777777777778,450,0,0,0,8.96893942935,4862
"YEL_169",70600010905,0,0,0,0,1.15,33.3333333333333,8.33333333333333,0.0833333333333333,16.625462962963,97.73806,1.2734195,2.19959829733,14.0686927083333,0.141666666666667,0.297083333333333,0,0,0,0,58.3333333333333,150,0,0,0,1.10419851889,1082
"YEL_173",70600010901,0,0,0,0,2.05416666666667,59.5744680851064,8.33333333333333,1.125,18.9626157407407,91.1076202,5.4718719,0.524885083095,16.7693697916667,0.298958333333333,0.2875,0,0,0,0,36.1702127659575,270,0,0,0,2.31503609891,3579
"YEL_177",70600010905,0,0,0,0,1.0125,21.7391304347826,29.1666666666667,0.625,22.2182175925926,94.5508347,2.9596531,2.41846084591,18.1324519675926,0.130416666666667,0.30875,0,0,0,0,30.4347826086957,150,0,0,0,1.91863059147,1102
"YEL_189",70600010901,0,0,0,0,2.19583333333333,60.8695652173913,30.4347826086957,2.08333333333333,17.0592824074074,97.5201416,2.1779046,0.697310930293,15.2933211805556,0.174565217391304,0.238260869565217,0,0,0,0,36.9565217391304,240,0,0,0,4.18189631628,1693
"YEL_190",70600010801,1,0,0,0,2.725,40.4255319148936,37.5,1.125,18.5170138888889,50.2751656,48.5575371,3.26489495614,16.702828125,0.277708333333333,0.279375,0.396825396825397,0,63,63,44.6808510638298,252,0,0,0,4.54069288471,2295
"LMAQ_8",70600030701,1,0,0,0.666666666666667,3.22916666666667,4.34782608695652,45.8333333333333,1.95833333333333,15.3623148148148,6.6524205,90.1195068,1.80576675617,13.9149363425926,0.164565217391304,0.427391304347826,12.3333333333333,3.66666666666667,107.378378378378,55,71.7391304347826,300,0,0,2,1.66275196624,3395
"LMAQ_9",70600030703,0,0,0,0,2.08125,24.390243902439,20.8333333333333,0.333333333333333,16.3311111111111,1.3182127,98.6817856,4.40993606102,14.6513391203704,0.586666666666667,0.123095238095238,0,0,0,0,39.0243902439024,186,0,0,0,1.90963010288,2167
"LMAQ_15",70600030701,1,0,0,0,2.90625,32.6086956521739,20.8333333333333,1,16.4618981481481,36.0624123,61.2558517,2.3967977168,14.3771417824074,0.211063829787234,0.316595744680851,30.4347826086957,19.2028985507246,164.333333333333,182,56.5217391304348,276,0,0,0,8.22950388179,2797
"LMAQ_20",70600030701,1,0,0.520833333333333,0,2.41458333333333,0,66.6666666666667,0.541666666666667,16.2021296296296,1.2252834,98.6865692,4.13094327544,14.5370844907407,0.113191489361702,0.235212765957447,7.8125,0,59.6,60,76.5957446808511,192,0,1,0,2.16667355653,1824
"LMAQ_22",70600030705,0,0,0,0,2.24375,20,37.5,1.25,16.8316435185185,43.6777534,53.7632866,0.238329461238,15.3142314814815,0.201,0.10675,0,0,0,0,67.5,150,0,0,0,3.81555736677,1972
"LMAQ_23",70600030701,1,0,0,59.5238095238095,1.70625,12.8205128205128,50,0.208333333333333,14.7113194444444,29.4993629,70.4950867,7.36925993135,13.2010630787037,0.141025641025641,0.275897435897436,13.0952380952381,4.16666666666667,117.409090909091,88,74.3589743589744,168,0,0,100,2.22384581152,1484
"LMAQ_26",70600030701,1,0,0,0,2.89166666666667,15.2173913043478,41.6666666666667,0.541666666666667,16.9257407407407,23.9184952,74.9590683,1.06301684915,15.1733391203704,0.17304347826087,0.307826086956522,13.7777777777778,8,160.322580645161,192,78.2608695652174,225,0,0,0,7.65496742242,2374
