"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for","estimate","se","lcl","ucl"
2054,605389.487603,4811727.0577,310253,24.7074,8.3018045,0.696281037419448,0.0899055006830801,0.499098914300524,0.840627641843988
2055,605437.24712,4811705.44553,9169,0.730185,0,0.241301156594539,0.0648927005884201,0.137017276339996,0.38916328854207
2056,612750.394974,4811700.57435,15580,1.24073,0,0.248218702087369,0.0645171877236106,0.143591767659903,0.394007509814543
2057,605398.411519,4811542.28549,319942,25.479,10.2180262,0.718380930591957,0.0892047725727219,0.518050790301736,0.858228613951355
2058,603460.021066,4811511.96178,14137,1.12582,1.4371396,0.253717398191478,0.0646087517623781,0.148341659944385,0.398888309195238
2059,603875.099079,4811476.26611,43670,3.47772,2.2942142,0.292346235548829,0.0620668002011564,0.186633945624652,0.426535573609951
2060,604100.134869,4811494.11394,47860,3.81139,2.0922554,0.29632664904974,0.0617613718342678,0.190713619176601,0.429394055277721
2061,604603.535273,4811687.89728,55121,4.38963,5.0137091,0.321719909986474,0.0600447970164548,0.216668660255731,0.448539989091765
2062,605376.909822,4811549.21501,30562,2.43384,100,0.832137429685188,0.082855785515566,0.607847743210965,0.940667345173587
2063,616257.140486,4811374.09001,41290,3.28818,45.5932922,0.559020701796795,0.0678505836550159,0.425003420147288,0.684956374395179
2064,616577.462379,4811119.30948,47454,3.77906,48.447464,0.586131040207862,0.0683628035422973,0.449089303704089,0.711019145809362
2065,602883.346936,4811099.98195,10620,0.845737,1.5698503,0.250502351125695,0.0648626779057326,0.145163757042474,0.396798599872492
2066,603520.028951,4811431.64653,23879,1.90163,3.3789804,0.274659505599259,0.0636910859591585,0.168302095224741,0.41471452759651
2067,605981.015708,4811152.45548,357952,28.506,0,0.708985269024348,0.106143949016004,0.470573459837749,0.869751578345751
2068,616687.731387,4811049.33387,10282,0.81882,66.5872345,0.647151648858715,0.0904621729216782,0.457621656584474,0.799473282865298
2069,605181.571793,4811440.57045,25981,2.06903,10.1211262,0.313869422094102,0.0626191188796608,0.2055449434849,0.44715061584092
2070,602978.428712,4811078.35105,9916,0.789673,6.2417231,0.273374229655474,0.0650063087449764,0.165345700538437,0.416742398818123
2071,606630.287367,4810994.05284,369806,29.45,13.4249487,0.787780254466125,0.0886846580008669,0.56755990857165,0.913036813513983
2072,611920.17154,4811549.27992,659596,52.5278,100,0.994897120985914,0.00675543724775422,0.934919247002731,0.999622226377868
2073,618446.185178,4810888.46726,15119,1.20402,97.4487305,0.809045744145078,0.0896177685102147,0.576122463979326,0.929613501704142
2074,604613.106922,4811008.85764,19635,1.56366,2.6895182,0.266206110469258,0.0641322810189167,0.160106781071917,0.408424833950424
2075,607747.424238,4810673.11368,403175,32.1074,18.9481792,0.839050808175428,0.0805309246464894,0.618314435498953,0.943745211962261
2076,607911.563276,4810577.60565,499519,39.7798,24.1866035,0.913006602591135,0.0624847794732341,0.691894214672279,0.980019817478733
2077,607932.803627,4810592.4431,15999,1.2741,45.8102112,0.523791839145946,0.0749516369831143,0.379021331138063,0.664671616061147
2078,618644.4876,4810599.48366,20466,1.62984,97.8541107,0.815426290162858,0.0874720620531869,0.585782988441663,0.932438499721514
2079,607081.440776,4810607.81615,377382,30.0533,100,0.974053029579019,0.0218564752209439,0.873299532460719,0.995132856104449
2080,611683.489183,4810891.93105,9252,0.736795,98.8832932,0.80956414161657,0.0911761251423125,0.571520718578983,0.931266116525262
2081,611595.308491,4810892.0741,646879,51.515,100,0.994506025869549,0.00714689069710489,0.933072357187365,0.999574711698591
2082,607475.570215,4810657.5806,393623,31.3467,18.1131573,0.828286457700459,0.0821538419741412,0.608596287290343,0.937359053741506
2083,609603.952652,4810627.06805,571649,45.524,29.4589348,0.948347745408731,0.045800274731838,0.746043872751122,0.991360657614464
2084,613815.866165,4811183.97887,44486,3.5427,72.2160645,0.72187258993476,0.0822994254578388,0.537517649028037,0.852856810283014
2085,604286.204496,4810675.30199,13934,1.10965,3.765507,0.26521643635876,0.0646027269726791,0.158588377870158,0.408712462024143
2086,606993.671982,4810619.57019,11607,0.924338,62.6032333,0.624767834517783,0.0878461706942063,0.444085384336338,0.776306084074661
2087,607669.886679,4810629.86655,94964,7.56258,47.3770256,0.64503177989504,0.0592004478117979,0.522612345791135,0.751014728816042
2088,614795.943383,4810637.41802,8951,0.712824,98.5126572,0.807788993330372,0.0914640248307643,0.569823712751424,0.930233539715896
2089,608270.921063,4810516.07761,516891,41.1633,25.2168102,0.922680101319878,0.0586282920236917,0.704462164736361,0.983536755690576
2090,608907.751719,4810467.3033,528064,42.053,26.0004826,0.928580899071431,0.0560146380745646,0.712927373249589,0.985521982804211
2091,611297.119911,4810460.21342,628164,50.0246,34.931633,0.967186723425874,0.0334939647911101,0.788359008286066,0.995730817301982
2092,609965.245871,4810383.86408,577739,46.009,30.1122913,0.950868096670157,0.0442889402029104,0.751159840952157,0.992005111238111
2093,609016.472468,4810330.67009,546770,43.5427,100,0.990187230906489,0.0110199859423168,0.916162087723288,0.998927951231992
2094,609240.656172,4810425.51264,561120,44.6855,28.3188152,0.943685196316494,0.0484962805936913,0.736966615121988,0.990120930367693
2095,610909.001029,4810481.61615,621842,49.5212,34.4710045,0.965596331667808,0.0346199020847126,0.784490349688027,0.995400221633759
2096,610345.948577,4810286.76718,587407,46.7789,31.5176868,0.955047073426257,0.0416182544086133,0.760634996261571,0.993009065277074
2097,611330.84813,4810487.6789,14338,1.14182,100,0.818489115275264,0.088711657133488,0.583170266363778,0.93562489066946
2098,613501.241671,4810315.72975,30377,2.41911,80.2302704,0.746778281575015,0.0878148918930791,0.542728163054496,0.879920253171098
2099,615814.854307,4810152.17844,12489,0.994577,99.1373825,0.813473117098959,0.0898277164307199,0.577477822544586,0.932958376340759
2100,607442.078564,4810057.21297,21381,1.7027,39.6959114,0.491592860248262,0.0693981736609183,0.359425783293432,0.624945669183946
2101,613283.886023,4810097.08238,24854,1.97928,77.4970856,0.726633975660642,0.0893476301644871,0.523984736004589,0.865204820948483
2102,606022.955171,4809679.6931,45494,3.62297,43.762352,0.553230188723916,0.0655454946837961,0.424084699228058,0.675570386715351
2103,607286.066405,4810039.51566,69807,5.55917,46.7872887,0.607056834211566,0.0624683927995354,0.480430840134294,0.720759381359927
2104,606311.76627,4809646.86336,53295,4.24422,42.5818253,0.556833719204115,0.0629148316017033,0.432568863292686,0.674370864493432
2105,610378.076716,4810218.47454,27836,2.21676,98.6706161,0.824926646790019,0.0844584763447479,0.599624597348082,0.936806640066585
2106,605817.314037,4809631.62317,39685,3.16037,98.7189713,0.834867586347167,0.0803752827456419,0.617241441367675,0.94065424701866
2107,610500.36473,4809617.56494,21799,1.73599,98.3857803,0.818672748541932,0.0867456425724466,0.589542125479463,0.93417654149946
2108,613015.855836,4809737.17133,14697,1.17041,69.9423447,0.672666409762339,0.0905596986333394,0.478553823782283,0.821475581416742
2109,607526.969908,4809832.02861,17804,1.41784,99.7351379,0.820455093536356,0.0875568578683527,0.587702476827558,0.93609934859241
2110,609079.893582,4810208.41078,13471,1.07278,46.5081253,0.524674482965287,0.0761867288999142,0.377547023225563,0.667639758506654
2111,608783.345159,4810389.85631,17942,1.42883,81.740036,0.740485297279167,0.0920192324212957,0.527462867310573,0.879427797446089
2112,618686.122255,4809405.33804,33093,2.6354,83.755867,0.766702056271388,0.0868818179451736,0.559165610388926,0.894898842443147
2113,605333.533868,4809385.65956,18768,1.49461,16.4836063,0.341323308396898,0.0634926256920078,0.229537877917332,0.47405260691506
2114,605115.942497,4809230.5356,13106,1.04371,4.2468929,0.26673654628684,0.0646746291123163,0.159850640671972,0.410197882274004
2115,605156.292408,4809405.91763,16901,1.34593,34.9107208,0.453824732633782,0.0680885592366651,0.326595205070998,0.587385458460842
2116,604917.365987,4809127.66064,10212,0.813246,0.6814121,0.245713286089638,0.0648611753808382,0.140938333677605,0.392766969877216
2117,616710.914851,4808972.72996,13511,1.07597,55.2878609,0.581558726708559,0.0824645764365746,0.417022819780038,0.729750662007652
2118,610362.663146,4809307.78754,10403,0.828456,98.5176163,0.809121681360705,0.0909085313344089,0.572153132141252,0.930731785557613
2119,610288.087613,4809307.75456,9483,0.755191,98.1496429,0.806791627009217,0.091427030850425,0.569479115429686,0.929488987891233
2120,615343.871775,4802214.66191,511679,40.7482,47.90168,0.954505166822492,0.037465399823553,0.794556938943237,0.991290323969601
2121,615581.803576,4801839.4226,17315,1.3789,41.5719833,0.497953737349238,0.0717289211027033,0.361112480460169,0.635102226315109
2122,615482.436456,4801829.77345,492401,39.213,48.3079567,0.949870303802614,0.0394054346872946,0.789137507953001,0.98968399785356
2123,615357.807785,4801700.26935,9639,0.767614,3.199909,0.257514184856998,0.0649815221026078,0.15122272014551,0.403039874135228
2124,615421.856714,4801714.9179,482019,38.3862,48.3333855,0.946937995715934,0.0406043984753045,0.785483948702901,0.988633233438592
2125,615209.105509,4801250.46594,474887,37.8182,48.2390404,0.944677491030872,0.0415187295976836,0.782551695031981,0.987808244153309
2126,615082.815552,4801225.9948,471418,37.542,48.2521744,0.943628139259348,0.0419157243043462,0.781316506286361,0.987409835091153
2127,617816.274654,4801035.19086,33837,2.69465,18.3837433,0.372939974659044,0.0602414088885864,0.264149271620001,0.496315901172494
2128,618615.396213,4800812.85193,16646,1.32563,15.2575331,0.331384218399832,0.0639129776811817,0.219720516910417,0.465911368026031
2129,618028.019197,4801010.26899,26769,2.13178,15.7234621,0.347368993247892,0.061904891640753,0.237610992627301,0.47616145792276
2130,615163.166333,4801000.0105,460176,36.6467,48.29105,0.940091229050601,0.0432017886214254,0.777248367428186,0.98602766971402
2131,616218.944138,4800598.58191,421733,33.5852,46.6896477,0.923208347387112,0.0489667018962848,0.756395643970388,0.978968925646605
2132,620045.768927,4800527.455,13808,1.09962,2.4745886,0.258533101334945,0.064628824827637,0.152593718914772,0.403040487180954
2133,615402.121213,4800653.27216,446946,35.5931,48.296772,0.935599923015176,0.044735627979226,0.772215764236204,0.984191630289004
2134,615651.943642,4800495.22237,430072,34.2493,46.6558113,0.926528807918698,0.048060407000689,0.759656231765546,0.980512607179426
2135,619706.580116,4800369.1223,24077,1.9174,7.0496669,0.294479818459911,0.0632619217145941,0.186863537658771,0.431206718083066
2136,619628.487771,4800315.12453,27007,2.15074,16.3536434,0.351440323025078,0.0618154791665808,0.241538399653277,0.479720006696969
2137,615022.381121,4800987.37454,10798,0.859913,97.3345795,0.804648550709119,0.0912885401786194,0.568895278410688,0.927832765442936
2138,616461.103175,4800529.58536,416427,33.1627,46.1117744,0.919874258715923,0.0500524594386758,0.752064852815731,0.977503107558901
2139,615266.332113,4800683.57307,10404,0.828536,97.3345795,0.804286763058734,0.0914378236883617,0.568265919356752,0.927696433160209
2140,615647.228184,4800345.73729,13455,1.07151,0,0.245911247602434,0.064644501912545,0.141390566859109,0.392386739995305
2141,617123.2441,4800220.46911,49048,3.906,30.5629807,0.472141837915718,0.057793087543141,0.362149097850152,0.584907473508819
2142,616671.388469,4800205.70557,359442,28.6246,43.9442177,0.886065314571591,0.0573715892826241,0.718558824841183,0.959495965219803
2143,619140.408629,4800143.72629,33707,2.6843,25.0966415,0.414740376516784,0.0604610928729113,0.303094659146598,0.53588787549389
2144,616938.535175,4800236.08081,308074,24.5339,46.6649742,0.86088196782785,0.0584413558755899,0.703960797978212,0.941532541695167
2145,617430.720653,4799867.68683,294141,23.4243,84.7474747,0.93932575738858,0.0375417324286188,0.809782386784481,0.982547903866964
2146,617743.686741,4799811.92067,289007,23.0154,46.802597,0.84747509657658,0.0590267606164133,0.69421948195054,0.931498986229973
2147,617945.647977,4799741.106,282770,22.5188,46.533268,0.841771885907403,0.0593190210536857,0.689669000071708,0.927194395477386
2148,618295.264838,4799627.10072,42718,3.4019,38.9012489,0.517515465899126,0.0631480690816622,0.395180008005962,0.637786689233033
2149,618231.002545,4799491.71735,238634,19.0039,48.4501686,0.812155080603063,0.0587744984993105,0.670176794748918,0.901957326738181
2150,618577.989762,4799312.96878,230776,18.3781,49.269207,0.808404099999558,0.0585224630591589,0.667992833974874,0.898459718276065
2151,618692.191977,4799283.85666,220638,17.5708,47.0384521,0.789517096648007,0.0587435150255144,0.652304032012484,0.882347623853411
2152,620119.561457,4799170.18612,10043,0.799787,54.6463928,0.57251369111749,0.0830643615850471,0.407794716933286,0.722584544730962
2153,616683.266003,4800097.14765,53873,4.29025,100,0.85029674638143,0.075167383966797,0.640964065912491,0.947564433884671
2154,619059.959754,4799091.69421,211506,16.8436,47.5324364,0.782732529451086,0.0584327422701994,0.64753601273395,0.876001438573099
2155,617311.28133,4799784.26268,9263,0.737671,96.4590073,0.799583200966633,0.0922397256637426,0.56353902007824,0.924968051905001
2156,618641.502675,4799183.66112,9873,0.786249,74.7810287,0.694015011538897,0.0937868906288467,0.488339510312794,0.843508134144614
2157,616488.161775,4799115.75024,42438,3.3796,5.4875913,0.308424948069324,0.0613129550229428,0.202476698390863,0.439276206344012
2158,619736.522698,4799010.12857,14797,1.17838,51.8960037,0.561625994600662,0.0796592676107221,0.40458738302196,0.707218753141198
2159,619695.595618,4799019.90738,193550,15.4136,47.4801712,0.764132319969963,0.0578662786619809,0.633253643150796,0.858724884929515
2160,616450.258163,4799093.90967,34984,2.786,58.8430138,0.633607207191948,0.0786919051403681,0.470870912226474,0.770669415687074
2161,616422.719543,4798899.19673,28238,2.24877,100,0.830233921519954,0.0836687498163451,0.604392958093888,0.939956756790211
2162,619668.487223,4798848.19093,15864,1.26335,0,0.248528240892522,0.0644999689517444,0.143887648719807,0.394225327101514
2163,616633.621604,4798691.32321,18511,1.47415,55.2635078,0.588489447576319,0.0809567286000174,0.426171926976729,0.733594265960043
2164,619584.259162,4798997.45313,177430,14.1299,47.663681,0.747662295779376,0.0573834981155495,0.620116840979798,0.843211762980545
2165,616634.288443,4798468.4996,13228,1.05343,59.2846069,0.606422532662222,0.0852691639882981,0.433417564913724,0.756303494279645
2166,619371.714333,4798240.54943,115486,9.19688,51.8280716,0.697148133862451,0.0600627806912862,0.568610840476767,0.800803302851624
2167,616905.415041,4798155.66969,8999,0.716647,44.259201,0.503429125909797,0.0759599847418488,0.358512394404069,0.647771995117307
2168,619474.883954,4798155.43175,56912,4.53226,0,0.295908125744715,0.0617909037175899,0.190287799729057,0.429086679382499
2169,619121.700478,4797813.75091,101608,8.09168,54.9488831,0.697316960499967,0.0631583374801559,0.561699945391013,0.805501979740484
2170,619013.456922,4797773.99029,10826,0.862142,19.4219303,0.348251297430302,0.0653339427271623,0.233096224808588,0.484365233548182
2171,619890.792629,4797600.10135,47498,3.78256,29.3498859,0.461974017992767,0.0578284432472046,0.352423729930556,0.575323782764714
2172,619224.062256,4797460.13434,17789,1.41665,40.3784904,0.490824599152778,0.070845237530084,0.356105173678516,0.626890006710205
2173,620535.087653,4797242.62029,37257,2.96701,29.594326,0.448737876668566,0.0604737507652585,0.335165576300942,0.567920136816306
2174,619276.39345,4797447.93302,82190,6.54531,59.4665298,0.698388016576172,0.0684764612663641,0.550447773008349,0.814086772136494
2175,621113.967404,4797127.68945,24450,1.94711,0,0.258006397985631,0.0639598815784853,0.153010595085295,0.400944446560452
2176,619554.856251,4796996.15279,67956,5.41176,58.8399315,0.677021144448179,0.0708405187222107,0.526262114003011,0.798200642744616
2177,619108.273205,4797104.05095,14021,1.11658,0,0.246524399338863,0.0646108565128661,0.141974710356898,0.392816921949001
2178,619488.461475,4796960.42306,10598,0.843985,0.7573118,0.24650051722127,0.0648393622137894,0.141660190251473,0.393372107637389
2179,619561.662928,4796792.71023,57399,4.57104,61.8861694,0.680994810188973,0.0748286043237023,0.520797460029373,0.807439347842462
2180,619731.422829,4796858.18996,9495,0.756146,44.0903053,0.50304606706515,0.075696367629901,0.358636687178983,0.646949027036891
2181,619816.513665,4796191.57653,47653,3.79491,62.0375595,0.669389298445018,0.0772723267876756,0.505269100585992,0.800555731745528
2182,619926.898564,4795886.53708,36092,2.87423,75.0686798,0.727019191575848,0.0854074804510351,0.533969697435336,0.860927429887545
2183,621539.797467,4796745.41726,13680,1.08942,99.5067368,0.815984056536243,0.0892016208558842,0.580547655934928,0.934240076070327
2184,619989.013972,4795780.48452,9622,0.76626,43.6820107,0.500555557021374,0.0753818854014991,0.356919046027285,0.644100430953628
2185,619952.328767,4795761.74503,30956,2.46522,0,0.265343507779581,0.0635306734669909,0.16014638092219,0.406219457680095
2186,620178.615346,4795349.65056,27122,2.1599,69.3227768,0.684938040168178,0.08641790095789,0.497919197687564,0.826560085204259
2187,620740.445454,4794789.59919,13227,1.05335,100,0.817523679830897,0.0891281245384983,0.581433751117072,0.935272819164863
2188,614426.531151,4808473.1016,13779,1.09731,0,0.246262116119674,0.0646252656786257,0.141724766397869,0.392632862849113
2189,620882.264068,4808639.31937,258019,20.5477,51.4148903,0.839560164349481,0.0575753767100556,0.693640966000136,0.923629991560434
2190,614933.634185,4808036.71806,22502,1.79198,61.8204384,0.634811345070781,0.0840569505509935,0.460645875822409,0.779640107878261
2191,618120.971696,4807930.52765,9607,0.765066,4.5868745,0.264490909499361,0.0650146008158295,0.157389058151609,0.409090247491202
2192,612475.076807,4807834.4284,11209,0.892643,66.5607681,0.648228133177879,0.0901501264428058,0.459189959500934,0.79997270482403
2193,612499.171379,4807724.65188,17838,1.42055,100,0.821504777076807,0.0874125868073216,0.588602825795903,0.936728547715669
2194,615308.120134,4807710.37361,30889,2.45989,68.8076706,0.686766458225816,0.0850852104418268,0.502456351013664,0.826391374462753
2195,606732.61448,4807661.19239,10143,0.807751,2.8932285,0.256540725352486,0.0649320693201533,0.150423335196536,0.402088990213483
2196,620715.427195,4807796.00438,243865,19.4205,0,0.55588464167775,0.0831836625737666,0.39271324158115,0.707831279878142
2197,614598.255773,4807644.89654,9141,0.727955,100,0.813938475542122,0.0906770807504499,0.574996987593204,0.933970683942593
2198,609759.803921,4807595.88579,12858,1.02396,13.7950897,0.318129229502931,0.064609312551628,0.206501034643235,0.455463813080311
2199,615251.684264,4807625.16711,19976,1.59081,95.9953918,0.807535343701146,0.0884455550184978,0.579013068086311,0.927534898040315
2200,610070.392511,4807573.87632,17634,1.40431,34.7644539,0.453935019778987,0.0678095637216906,0.327183360907962,0.586953215154946
2201,614785.636322,4807591.63297,15181,1.20896,100,0.819219129078019,0.0883969308417285,0.584484204019583,0.935891512868766
2202,610269.452533,4807531.8953,20971,1.67005,34.7701302,0.458804629192957,0.0668663791216468,0.333374593512187,0.589681719397269
2203,613048.928356,4807433.73222,25169,2.00437,77.3773956,0.726375956732434,0.0892277699889095,0.524084970556178,0.864854678493834
2204,605322.211508,4807327.10753,13713,1.09205,0,0.246190555112879,0.0646291926796241,0.141656589994153,0.392582655788175
2205,619528.557886,4807710.37361,10609,0.844861,99.3439255,0.812628020108444,0.0904395498318088,0.575181756497107,0.932850944978525
2206,620675.51422,4807531.8953,240003,19.1129,52.0549927,0.827293518186297,0.0577372771090215,0.684503477860067,0.913614273458836
2207,618667.170644,4807137.00421,9538,0.759571,35.5908051,0.447597768654515,0.0705434161694932,0.316571299356917,0.586329197051566
2208,607465.031418,4807013.81926,25961,2.06744,1.3456987,0.266538203818602,0.0637258130014522,0.16095378100184,0.40772761299668
2209,612984.705778,4806753.82452,40092,3.19278,100,0.839765422138173,0.0796110477921471,0.621727350498549,0.943538653346067
2210,608215.641971,4806624.38284,38810,3.09068,0,0.27437643047272,0.0629996401084501,0.169000856894836,0.412816113167962
2211,608439.094662,4806543.36264,93647,7.4577,100,0.877515537829933,0.0638815003935569,0.69087514471027,0.958273911357475
2212,608490.49925,4806599.19873,15578,1.24057,27.2770691,0.402978380475717,0.0655876969594399,0.283455133582192,0.535252957011197
2213,620524.575013,4806750.86353,228893,18.2282,51.0339317,0.813808357100842,0.0581312173797772,0.673272198200267,0.902637029919018
2214,606520.590642,4806461.02539,33548,2.67164,29.6468868,0.443728207528775,0.0614578607299369,0.328705303667153,0.565117318022783
2215,609722.416634,4806447.27164,133135,10.6024,0.2922601,0.397894604252043,0.0607781914525151,0.286698505042606,0.520733685570008
2216,608825.187472,4806416.40581,113047,9.00264,22.4708214,0.512474121332113,0.0475264110856534,0.419962963765507,0.604138509642625
2217,609019.405201,4806503.42675,116937,9.31243,0,0.373679372531598,0.0601748991451176,0.264951190901511,0.496865717304756
2218,608100.20243,4806499.17818,53919,4.29391,35.7047234,0.512916799599796,0.0587087643584271,0.399176644987206,0.625334792707928
2219,609937.133499,4806365.42513,140791,11.2121,29.1995182,0.59586358204248,0.0489403151733656,0.497483023435959,0.687097919855382
2220,620799.223516,4806499.52126,201166,16.0201,100,0.930652165189985,0.0422234046311045,0.788261198891239,0.979747671304477
2221,610619.193533,4806315.72952,148755,11.8463,31.3899422,0.620617483645915,0.0502223215049878,0.518517825057609,0.713048188253743
2222,610714.806011,4806436.51301,33118,2.63739,100,0.834211293968937,0.0819715246943978,0.61161592030987,0.941444227814638
2223,610756.330609,4806283.43947,190332,15.1573,6.9019041,0.523211123739864,0.0640027731990847,0.398925329862564,0.644687373024223
2224,610752.761043,4806437.38212,19082,1.51962,35.3296127,0.459708635331597,0.0676711598610254,0.332807273961715,0.592059073670981
2225,613055.205002,4806318.14452,45596,3.6311,81.8203735,0.770657772063942,0.0830586162255975,0.572233738539501,0.894077760828135
2226,609502.613584,4806444.77603,126320,10.0597,0,0.386585465361725,0.060578926833328,0.276402068401747,0.509749605805416
2227,620940.704535,4806505.64497,22990,1.83084,25.0268021,0.399201350707116,0.0631642458675994,0.283946164359195,0.526819944800166
2228,620829.514749,4806276.92853,197406,15.7207,50.8724403,0.783623777052074,0.0580852508941214,0.649191312094241,0.876352572399712
2229,611472.321129,4806017.41077,216055,17.2058,100,0.936055828070372,0.0399539460642621,0.798246635250357,0.981871191546398
2230,617194.015691,4805980.90017,63252,5.03715,68.3368073,0.72344593280805,0.0762464420162221,0.553466462043822,0.846648415689995
2231,616119.088208,4806502.59125,369147,29.3975,100,0.972809999290593,0.0225600977567149,0.870531304156084,0.99477475377358
2232,611700.604383,4805880.97086,221058,17.6042,39.7462311,0.756446942295079,0.0596189972110169,0.622235406011034,0.85415246424587
2233,620651.839591,4805996.98177,26375,2.10041,54.0853882,0.592122250316137,0.0778669061366016,0.435567564253335,0.731974196291169
2234,612225.915251,4805880.61682,18091,1.4407,94.750473,0.800661682886062,0.0896145304568019,0.571982306395103,0.923503282384822
2235,612842.733503,4805829.55874,257870,20.5358,47.7059708,0.825901803146095,0.0590555097760631,0.679587121490106,0.91387056769883
2236,620724.673014,4805967.13301,169819,13.5238,0,0.448245317668965,0.0656282277379372,0.325666479258804,0.57745274097121
2237,612033.112703,4805760.07483,229257,18.2572,41.7000084,0.774235309228951,0.0599482433058405,0.636495840663088,0.870408789626428
2238,612303.942111,4805831.53297,236651,18.846,43.2732391,0.788646392409949,0.0600260353109465,0.648160334787168,0.883150452347215
2239,613211.142275,4805782.80779,51214,4.07849,83.8291321,0.785411208312702,0.0812198668816733,0.587338705844834,0.903957635594711
2240,613168.937457,4805684.64471,265175,21.1176,47.9021072,0.832666616967484,0.0589201913041295,0.684780367139987,0.919343610123529
2241,614309.83391,4805607.89903,335583,26.7246,54.2181244,0.898550817372917,0.0514760894941362,0.745440809364103,0.964015121009359
2242,614144.900287,4805640.02513,327854,26.1091,54.3649101,0.894726462848039,0.0520193526276216,0.742215698124468,0.961668405735133
2243,614654.436025,4805595.40555,342205,27.2519,54.9329033,0.903663996460024,0.0503974184907777,0.751002938397304,0.96685839187354
2244,615413.746636,4805752.92483,355652,28.3228,56.4755325,0.913532867200881,0.0480498408446645,0.762296575177355,0.972071944373954
2245,619822.859786,4805808.27492,16675,1.32793,32.6044197,0.438559905223132,0.0671133761611059,0.314053899436111,0.571314696844066
2246,617615.25235,4805741.81054,57923,4.61277,65.3939209,0.701272123865512,0.0763935827584748,0.534602579727088,0.827511722832076
2247,620754.287543,4805724.34658,101540,8.08627,54.6898079,0.695797606751119,0.0630230674865074,0.560645779653479,0.803915397004147
2248,621209.846386,4805052.20939,88974,7.08556,8.0323467,0.384822723485332,0.0551708580710137,0.283757878107458,0.496910417823117
2249,621382.03724,4804890.4162,84220,6.70697,64.6675415,0.728659003727115,0.0704354820916881,0.571897569794586,0.843705529803618
2250,620600.862978,4805640.69805,67720,5.39297,46.8660355,0.604640604974217,0.0629087468422179,0.477278856013683,0.719225941536143
2251,617695.141754,4805247.69221,43701,3.48018,60.520195,0.655335485583689,0.0774182401360634,0.49269789330497,0.788242169572248
2252,617758.813148,4805263.14561,10932,0.870584,88.5254669,0.765927036086103,0.0939779678878219,0.539433850680224,0.901397026665412
2253,621309.753521,4804719.42902,75204,5.98897,64.2147522,0.715719880430802,0.0720395996508257,0.557093935256324,0.834419857552533
2254,619888.927284,4804686.3645,9780,0.778843,56.9348106,0.586755968245786,0.0847494646905466,0.417151651116677,0.738003732944841
2255,619974.166239,4804587.2322,44448,3.53967,32.2845497,0.476699536824867,0.0595111846347918,0.363352213420038,0.592498834471216
2256,613283.108162,4804134.91709,15331,1.2209,99.3698425,0.816890604317504,0.088651460834105,0.582687039975145,0.934442903110319
2257,615419.969045,4804052.75464,10752,0.856249,47.3057404,0.525930653483339,0.0775626419337323,0.376154193698038,0.671181925416817
2258,617418.926201,4804424.46318,33537,2.67076,53.9416046,0.601275859506463,0.0757977396900785,0.447968420822654,0.737003239288599
2259,619837.307402,4804108.6261,35423,2.82096,37.9608421,0.500713372440952,0.0645118043805807,0.37685686645172,0.624482392571427
2260,617759.219757,4803830.60246,8808,0.701436,32.2014771,0.42470329372935,0.0691577791843836,0.297702299856877,0.562489839924187
2261,611766.438632,4803760.7277,13357,1.0637,0,0.245805101515813,0.064650312304633,0.141289500283817,0.392312304864955
2262,617668.795845,4803816.76179,21407,1.70477,58.4320107,0.612466623380891,0.0822574130699594,0.44483533513737,0.757118392042055
2263,621226.647679,4804540.52308,13280,1.05757,65.9942093,0.64759782229873,0.0892005487383215,0.460686601742355,0.798117893674126
2264,621418.321652,4804512.00938,61494,4.89715,3.5409954,0.321413294630198,0.0600146388735106,0.216430293094407,0.448192262810675
2265,619555.570814,4803774.67342,25367,2.02013,30.0967045,0.434869769485439,0.0637826620468577,0.316330379499127,0.561356318082777
2266,612158.084776,4803584.75988,86189,6.86377,100,0.872758750141252,0.0658339902654642,0.682146647015671,0.956373928235084
2267,610326.76038,4803669.25646,11677,0.929913,0,0.243991596026336,0.0647489127728574,0.139565449972222,0.391042189006629
2268,610210.855791,4803558.39907,19702,1.56899,27.0902557,0.407600436888588,0.0644496600662431,0.289660045426823,0.53724282974383
2269,612331.4316,4803486.19328,92449,7.36229,50.4098473,0.659731071921801,0.0615188385243563,0.531204736382894,0.768384332937612
2270,614732.827523,4803484.83016,12534,0.998161,64.8161163,0.639514585454092,0.0888143937498572,0.454669156024389,0.790565670728474
2271,610690.663341,4803396.69574,33315,2.65308,0,0.268036537073201,0.0633721796740425,0.162779056618379,0.408173694098339
2272,610806.989053,4803506.4995,13392,1.06649,41.1986427,0.489783277595929,0.0726398111186737,0.351923229757455,0.62921507444772
2273,621470.384007,4803402.44394,46729,3.72132,79.8964386,0.762820558564361,0.0827390310215858,0.567557840087828,0.887406341021933
2274,621467.025106,4803275.18743,26118,2.07994,82.6604233,0.754053307311704,0.089239023012389,0.544195272644758,0.887299912321545
2275,610718.238569,4803260.14758,47103,3.75111,24.9556694,0.432931829204385,0.0571745124915417,0.325995778401003,0.54650357008518
2276,611739.773705,4803671.45064,68673,5.46886,40.4535675,0.56520089485449,0.0583474284180735,0.449410852468682,0.674288413765552
2277,610913.092435,4803168.10043,54061,4.30522,28.7112579,0.467339557614472,0.0561168292585713,0.360623009254312,0.577130557115034
