"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for","estimate","se","lcl","ucl"
1395,596940.777004,4783145.07095,54553,4.3444,0.0152788,0.0840684181868505,0.0305486679747348,0.0404697135109674,0.166487009804823
1396,599610.398037,4782996.44264,63208,5.03365,8.3201637,0.0971488203551801,0.0305787525558117,0.0515333234631649,0.175663440222522
1397,599683.159522,4782961.03618,13151,1.0473,100,0.383645532135933,0.134815939896474,0.169165231792416,0.655509933121844
1398,596760.060953,4782680.29028,33614,2.67689,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1399,599272.695391,4782647.00376,53068,4.22614,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1400,597100.359267,4782346.27904,9796,0.780117,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1401,599379.230262,4782023.77416,40477,3.22344,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1402,596989.852679,4782271.41444,22164,1.76506,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1403,596673.056426,4782644.58368,16299,1.29799,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1404,598853.022683,4781630.53293,12860,1.02412,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1405,599222.981768,4781875.55719,33968,2.70509,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1406,598870.483763,4781616.67701,16893,1.3453,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1407,596998.371829,4781653.92547,13246,1.05486,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1408,598938.500116,4781475.95903,11966,0.952928,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1409,600741.101847,4793646.2822,30550,2.43289,37.9418411,0.159465996084091,0.0347246335966652,0.102479700764087,0.239678669144977
1410,600096.506126,4793217.77718,13424,1.06904,3.6072931,0.0895174137589702,0.0305810982588853,0.045004721070244,0.170209390967448
1411,600762.717141,4792919.26297,369922,29.4592,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1412,600821.404825,4792657.91641,323690,25.7775,17.2518654,0.113214768787582,0.0306253736797321,0.0656086382136831,0.188399273059471
1413,600624.60412,4792691.5451,45435,3.61827,59.9830284,0.224396284120061,0.0553292706179265,0.134317361960954,0.350431555543914
1414,598498.522756,4792081.7606,97994,7.80388,6.1742516,0.0936045072756865,0.0305838112353549,0.0484796016346518,0.173091169599792
1415,599115.305064,4792102.77959,11112,0.884918,86.7458725,0.325665938694378,0.104787092352453,0.159351387974402,0.551653806488149
1416,601586.441775,4791784.09911,21366,1.70151,36.4251709,0.155612404046655,0.0340408297793693,0.0998396064225884,0.234427239464019
1417,601201.962001,4791907.37509,314305,25.0301,100,0.383645532135933,0.134815939896474,0.169165231792416,0.655509933121844
1418,597439.370107,4791739.91251,9764,0.777569,5.0911026,0.0918599059704263,0.0305842354428788,0.0469895783199996,0.171850611127101
1419,597814.765762,4791888.78101,86050,6.8527,1.4454247,0.086200870522585,0.0305664161172826,0.0422296682051485,0.167929070240542
1420,601825.393693,4791867.56191,16441,1.3093,36.0638046,0.154705510163361,0.0338899833449158,0.0992045791441843,0.233217802978083
1421,600373.696401,4791896.6809,28902,2.30165,68.9492798,0.255675277982173,0.0694160996569453,0.14387284771235,0.41249763478605
1422,596767.713808,4791184.41125,60115,4.78733,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1423,597536.441634,4791607.77996,71157,5.66668,0.8393809,0.0852912920112685,0.0305597417318741,0.0414765428521386,0.167311817399159
1424,600445.638209,4791824.80748,10154,0.808627,51.3068352,0.196812956402262,0.0447446964872391,0.123346754040544,0.299106594844143
1425,596525.274666,4791216.8431,54273,4.3221,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1426,601564.593414,4791684.22426,290686,23.1492,11.8307543,0.103205610382055,0.0305709648462888,0.056813717697799,0.180240194793547
1427,600170.481595,4791312.67057,17238,1.37277,80.1196671,0.298445301216393,0.0906880310092529,0.153990197321288,0.498554411277867
1428,596240.709868,4791029.81088,46136,3.6741,0.1010999,0.0841950248939857,0.0305499340199032,0.040573638814012,0.166572092646122
1429,596070.242256,4790870.05197,42910,3.41719,0.1085285,0.0842059900471737,0.0305500417260464,0.0405826709378039,0.166579589375952
1430,596040.613345,4790845.41743,35397,2.81889,0.1310676,0.0842392712875803,0.0305503686151811,0.0406099736677202,0.16660194233942
1431,595892.695063,4790723.1953,32397,2.57998,0.1434567,0.0842575714157291,0.0305505479517927,0.0406250152049979,0.166614299976521
1432,601926.881763,4790944.93958,15976,1.27227,20.0241756,0.118653810661449,0.0307258871303244,0.070364087845991,0.193196708638024
1433,595086.000617,4790615.78665,21102,1.68048,0.2174577,0.0843669458858599,0.0305516049134823,0.0407148687825936,0.16668790558726
1434,601724.339107,4790926.42355,268963,21.4192,9.241046,0.0987062111652058,0.0305758987719845,0.0528847383974435,0.176817325130404
1435,601500.486964,4790237.31142,25489,2.02985,0.7762553,0.0851970560846069,0.0305589774570223,0.0413986906144125,0.167248019214774
1436,598542.84489,4790799.55303,14483,1.15337,82.6505356,0.308688316544361,0.0959668141946772,0.156083425655278,0.518777522199677
1437,597766.377416,4790431.58645,474591,37.7947,17.3842716,0.113469515244406,0.0306287061936807,0.0658321999474163,0.188617871585644
1438,601619.213982,4790129.7404,239694,19.0883,9.6420202,0.0993912627060074,0.0305747092680837,0.0534807769534631,0.177329670989124
1439,600008.288699,4790829.42881,12566,1.00071,74.6138916,0.276854129478513,0.0797507107105117,0.14920385843362,0.455274491148972
1440,601159.101381,4790219.16093,15198,1.21031,0.3411853,0.0845501139590855,0.0305533318425562,0.0408655050565137,0.166811288004394
1441,602141.182225,4790077.67993,230740,18.3753,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1442,597173.503066,4790051.88909,457929,36.4678,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1443,594787.875545,4790293.49281,14644,1.16619,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1444,597087.761798,4790016.84736,13106,1.04371,9.3591537,0.0989075575850173,0.0305755418181069,0.0530598183406468,0.176967585886056
1445,602310.736626,4789700.18024,224416,17.8717,7.950017,0.0965290375692646,0.0305798657060905,0.050997007373784,0.175208345924982
1446,596717.052862,4789500.71028,448625,35.7268,100,0.383645532135933,0.134815939896474,0.169165231792416,0.655509933121844
1447,602304.79983,4789455.02886,203535,16.2088,7.6891098,0.0960942860841337,0.030580611388448,0.0506213641252243,0.17489050591689
1448,603261.194293,4789487.7374,181759,14.4746,7.5409155,0.0958481286497219,0.0305810167598456,0.0504088867930253,0.17471092037738
1449,602761.368521,4789412.63208,193964,15.4466,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1450,602966.418454,4789341.43879,186699,14.868,0,0.0840458981579168,0.030548440380802,0.0404512335616337,0.166471884524381
1451,602208.475013,4789496.66132,20222,1.6104,9.9536514,0.0999265909227842,0.0305738446998068,0.0539471791258022,0.177732230650699
1452,596600.208199,4789393.12396,441949,35.1952,18.0953197,0.114846126122826,0.030648895303653,0.0670391163168455,0.189809264343215
